Now loading data using DB:  etcd
core
Using request distribution 'uniform' a keyrange of [0 99999]
***************** properties *****************
"requestdistribution"="uniform"
"insertproportion"="0"
"recordcount"="100000"
"etcd.endpoints"="192.168.37.13:2379"
"docollectingdata"="false"
"command"="run"
"workload"="core"
"readallfields"="true"
"threadcount"="5"
"operationcount"="50000"
"scanproportion"="0"
"updateproportion"="0.5"
"etcd.dial_timeout"="1s"
"dotransactions"="true"
"readproportion"="0.5"
**********************************************
READ   - Takes(s): 229.9, Count: 2613, OPS: 11.4, Avg(us): 186499, Min(us): 92544, Max(us): 234623, 50th(us): 202239, 90th(us): 213503, 95th(us): 216063, 99th(us): 220415, 99.9th(us): 227583, 99.99th(us): 234623
READ_ERROR - Takes(s): 229.8, Count: 1302, OPS: 5.7, Avg(us): 187287, Min(us): 92224, Max(us): 238975, 50th(us): 202495, 90th(us): 213375, 95th(us): 216191, 99th(us): 221951, 99.9th(us): 229503, 99.99th(us): 238975
TOTAL  - Takes(s): 229.9, Count: 6535, OPS: 28.4, Avg(us): 138560, Min(us): 92416, Max(us): 234623, 50th(us): 109695, 90th(us): 208639, 95th(us): 212351, 99th(us): 218367, 99.9th(us): 226047, 99.99th(us): 232447
UPDATE - Takes(s): 229.9, Count: 3922, OPS: 17.1, Avg(us): 106622, Min(us): 92416, Max(us): 128575, 50th(us): 106815, 90th(us): 111999, 95th(us): 113215, 99th(us): 116991, 99.9th(us): 126655, 99.99th(us): 128575
READ   - Takes(s): 239.9, Count: 2747, OPS: 11.5, Avg(us): 186348, Min(us): 92544, Max(us): 234623, 50th(us): 202239, 90th(us): 213375, 95th(us): 216063, 99th(us): 220415, 99.9th(us): 227583, 99.99th(us): 234623
READ_ERROR - Takes(s): 239.8, Count: 1342, OPS: 5.6, Avg(us): 187009, Min(us): 92224, Max(us): 238975, 50th(us): 202495, 90th(us): 213503, 95th(us): 216191, 99th(us): 222079, 99.9th(us): 229503, 99.99th(us): 238975
TOTAL  - Takes(s): 239.9, Count: 6841, OPS: 28.5, Avg(us): 138630, Min(us): 92416, Max(us): 234623, 50th(us): 109695, 90th(us): 208639, 95th(us): 212351, 99th(us): 218367, 99.9th(us): 226047, 99.99th(us): 232447
UPDATE - Takes(s): 239.9, Count: 4094, OPS: 17.1, Avg(us): 106611, Min(us): 92416, Max(us): 128575, 50th(us): 106815, 90th(us): 111999, 95th(us): 113215, 99th(us): 116543, 99.9th(us): 126655, 99.99th(us): 128575
READ   - Takes(s): 249.9, Count: 2877, OPS: 11.5, Avg(us): 186067, Min(us): 92544, Max(us): 234623, 50th(us): 202239, 90th(us): 213503, 95th(us): 216063, 99th(us): 220287, 99.9th(us): 227583, 99.99th(us): 234623
READ_ERROR - Takes(s): 249.8, Count: 1383, OPS: 5.5, Avg(us): 187152, Min(us): 92224, Max(us): 238975, 50th(us): 202623, 90th(us): 213631, 95th(us): 216191, 99th(us): 222079, 99.9th(us): 229503, 99.99th(us): 238975
TOTAL  - Takes(s): 249.9, Count: 7150, OPS: 28.6, Avg(us): 138563, Min(us): 90112, Max(us): 234623, 50th(us): 109695, 90th(us): 208767, 95th(us): 212479, 99th(us): 218367, 99.9th(us): 226047, 99.99th(us): 232447
UPDATE - Takes(s): 249.9, Count: 4273, OPS: 17.1, Avg(us): 106579, Min(us): 90112, Max(us): 128575, 50th(us): 106751, 90th(us): 111935, 95th(us): 113215, 99th(us): 116223, 99.9th(us): 126655, 99.99th(us): 128575
READ   - Takes(s): 259.9, Count: 3003, OPS: 11.6, Avg(us): 186060, Min(us): 92544, Max(us): 234623, 50th(us): 202367, 90th(us): 213631, 95th(us): 216191, 99th(us): 220415, 99.9th(us): 227583, 99.99th(us): 234623
READ_ERROR - Takes(s): 259.8, Count: 1429, OPS: 5.5, Avg(us): 187123, Min(us): 92224, Max(us): 238975, 50th(us): 202623, 90th(us): 213631, 95th(us): 216447, 99th(us): 222975, 99.9th(us): 229503, 99.99th(us): 238975
