Now loading data using DB:  etcd
core
Using request distribution 'uniform' a keyrange of [0 99999]
***************** properties *****************
"workload"="core"
"command"="run"
"etcd.dial_timeout"="10s"
"recordcount"="100000"
"insertproportion"="0"
"readallfields"="true"
"docollectingdata"="false"
"requestdistribution"="uniform"
"etcd.endpoints"="192.168.37.17:2379"
"readproportion"="0.5"
"scanproportion"="0"
"threadcount"="5"
"operationcount"="50000"
"updateproportion"="0.5"
"dotransactions"="true"
**********************************************
TOTAL  - Takes(s): 180.0, Count: 13977, OPS: 77.7, Avg(us): 52113, Min(us): 26128, Max(us): 116543, 50th(us): 44351, 90th(us): 78783, 95th(us): 83967, 99th(us): 92479, 99.9th(us): 104319, 99.99th(us): 116287
UPDATE - Takes(s): 180.0, Count: 8200, OPS: 45.6, Avg(us): 41108, Min(us): 26352, Max(us): 72255, 50th(us): 40831, 90th(us): 47775, 95th(us): 49887, 99th(us): 55455, 99.9th(us): 63839, 99.99th(us): 72191
READ   - Takes(s): 190.0, Count: 6134, OPS: 32.3, Avg(us): 67486, Min(us): 26128, Max(us): 116543, 50th(us): 70847, 90th(us): 84927, 95th(us): 89215, 99th(us): 96127, 99.9th(us): 105663, 99.99th(us): 116287
READ_ERROR - Takes(s): 189.9, Count: 2629, OPS: 13.8, Avg(us): 68112, Min(us): 28720, Max(us): 116479, 50th(us): 71551, 90th(us): 85759, 95th(us): 90175, 99th(us): 96703, 99.9th(us): 103359, 99.99th(us): 116479
TOTAL  - Takes(s): 190.0, Count: 14814, OPS: 78.0, Avg(us): 52021, Min(us): 26128, Max(us): 116543, 50th(us): 44351, 90th(us): 78399, 95th(us): 83711, 99th(us): 92351, 99.9th(us): 104255, 99.99th(us): 116287
UPDATE - Takes(s): 190.0, Count: 8680, OPS: 45.7, Avg(us): 41092, Min(us): 26352, Max(us): 72255, 50th(us): 40831, 90th(us): 47743, 95th(us): 49855, 99th(us): 55455, 99.9th(us): 63775, 99.99th(us): 72191
READ   - Takes(s): 200.0, Count: 6506, OPS: 32.5, Avg(us): 67356, Min(us): 26128, Max(us): 116543, 50th(us): 70719, 90th(us): 84671, 95th(us): 89087, 99th(us): 95999, 99.9th(us): 105663, 99.99th(us): 116287
READ_ERROR - Takes(s): 199.9, Count: 2737, OPS: 13.7, Avg(us): 68007, Min(us): 28720, Max(us): 124095, 50th(us): 71487, 90th(us): 85759, 95th(us): 90175, 99th(us): 96767, 99.9th(us): 104831, 99.99th(us): 124095
TOTAL  - Takes(s): 200.0, Count: 15649, OPS: 78.3, Avg(us): 51981, Min(us): 26128, Max(us): 116543, 50th(us): 44319, 90th(us): 78271, 95th(us): 83519, 99th(us): 92287, 99.9th(us): 104255, 99.99th(us): 116159
UPDATE - Takes(s): 200.0, Count: 9143, OPS: 45.7, Avg(us): 41040, Min(us): 26352, Max(us): 72255, 50th(us): 40767, 90th(us): 47647, 95th(us): 49855, 99th(us): 55455, 99.9th(us): 64415, 99.99th(us): 72191
READ   - Takes(s): 210.0, Count: 6870, OPS: 32.7, Avg(us): 67202, Min(us): 26128, Max(us): 116543, 50th(us): 70527, 90th(us): 84543, 95th(us): 88959, 99th(us): 95871, 99.9th(us): 105663, 99.99th(us): 116287
READ_ERROR - Takes(s): 209.9, Count: 2833, OPS: 13.5, Avg(us): 67925, Min(us): 28720, Max(us): 124095, 50th(us): 71295, 90th(us): 85631, 95th(us): 90175, 99th(us): 96703, 99.9th(us): 104831, 99.99th(us): 124095
TOTAL  - Takes(s): 210.0, Count: 16519, OPS: 78.7, Avg(us): 51893, Min(us): 26128, Max(us): 116543, 50th(us): 44223, 90th(us): 78079, 95th(us): 83391, 99th(us): 92223, 99.9th(us): 103807, 99.99th(us): 116159
UPDATE - Takes(s): 210.0, Count: 9649, OPS: 46.0, Avg(us): 40994, Min(us): 26352, Max(us): 72255, 50th(us): 40735, 90th(us): 47583, 95th(us): 49823, 99th(us): 55519, 99.9th(us): 63999, 99.99th(us): 72191
READ   - Takes(s): 220.0, Count: 7263, OPS: 33.0, Avg(us): 67218, Min(us): 26128, Max(us): 116543, 50th(us): 70591, 90th(us): 84479, 95th(us): 88895, 99th(us): 95999, 99.9th(us): 108863, 99.99th(us): 116287
READ_ERROR - Takes(s): 219.9, Count: 2905, OPS: 13.2, Avg(us): 67940, Min(us): 28720, Max(us): 124095, 50th(us): 71359, 90th(us): 85567, 95th(us): 90111, 99th(us): 96703, 99.9th(us): 104831, 99.99th(us): 124095
