Now loading data using DB:  etcd
core
Using request distribution 'uniform' a keyrange of [0 99999]
***************** properties *****************
"etcd.endpoints"="192.168.37.14:2379"
"insertproportion"="0"
"readallfields"="true"
"threadcount"="8"
"dotransactions"="true"
"operationcount"="50000"
"readproportion"="0.5"
"recordcount"="100000"
"measurementtype"="raw"
"docollectingdata"="false"
"command"="run"
"workload"="core"
"etcd.dial_timeout"="10s"
"requestdistribution"="uniform"
"scanproportion"="0"
"updateproportion"="0.5"
**********************************************
**********************************************
Run finished, takes 3m30.714394972s
operation,timestamp_us,latency_us
TOTAL,1716265693243075,45459
TOTAL,1716265693243539,45026
TOTAL,1716265693266077,23185
TOTAL,1716265693266924,23126
TOTAL,1716265693267261,43685
TOTAL,1716265693267671,43294
TOTAL,1716265693267244,43726
TOTAL,1716265693288551,23225
TOTAL,1716265693288471,23324
TOTAL,1716265693289279,22977
TOTAL,1716265693288577,44685
TOTAL,1716265693290063,43223
TOTAL,1716265693310984,23212
TOTAL,1716265693310970,23248
TOTAL,1716265693310988,23336
TOTAL,1716265693311812,23049
TOTAL,1716265693312264,43606
TOTAL,1716265693311788,44115
TOTAL,1716265693334342,23168
TOTAL,1716265693334212,44025
TOTAL,1716265693334233,44040
TOTAL,1716265693334870,43452
TOTAL,1716265693333296,45036
TOTAL,1716265693333275,45070
TOTAL,1716265693355884,23447
TOTAL,1716265693357527,23045
TOTAL,1716265693355914,44854
TOTAL,1716265693378256,23487
TOTAL,1716265693378295,23452
TOTAL,1716265693378349,23761
TOTAL,1716265693378344,23791
TOTAL,1716265693378373,23768
TOTAL,1716265693379344,23316
TOTAL,1716265693380588,23077
TOTAL,1716265693400791,23255
TOTAL,1716265693401765,23275
TOTAL,1716265693401761,23506
TOTAL,1716265693402122,23709
TOTAL,1716265693402154,23802
TOTAL,1716265693402689,23289
TOTAL,1716265693403683,23028
TOTAL,1716265693424065,23065
TOTAL,1716265693425057,23197
TOTAL,1716265693402145,46174
TOTAL,1716265693425845,23420
TOTAL,1716265693425978,23702
TOTAL,1716265693426729,23133
TOTAL,1716265693425988,44775
TOTAL,1716265693447144,23812
TOTAL,1716265693425282,45712
TOTAL,1716265693448275,23259
TOTAL,1716265693449276,44022
TOTAL,1716265693449696,43633
TOTAL,1716265693449876,43474
TOTAL,1716265693448333,45018
TOTAL,1716265693470778,23174
TOTAL,1716265693471015,23112
TOTAL,1716265693471545,44314
TOTAL,1716265693470971,44888
TOTAL,1716265693493322,23263
TOTAL,1716265693493348,24143
TOTAL,1716265693493371,24143
TOTAL,1716265693493967,44318
TOTAL,1716265693494136,44177
TOTAL,1716265693493363,44977
TOTAL,1716265693515882,23195
TOTAL,1716265693516607,23066
TOTAL,1716265693517506,23002
TOTAL,1716265693515874,44948
TOTAL,1716265693517528,43304
TOTAL,1716265693539096,23084
TOTAL,1716265693539684,43837
TOTAL,1716265693538329,45707
TOTAL,1716265693560850,23257
TOTAL,1716265693540519,43590
TOTAL,1716265693560839,23306
TOTAL,1716265693538359,45833
TOTAL,1716265693538297,45916
TOTAL,1716265693562194,43825
TOTAL,1716265693583544,23230
TOTAL,1716265693584051,22996
TOTAL,1716265693584224,44128
TOTAL,1716265693584162,44231
TOTAL,1716265693584207,44215
TOTAL,1716265693584125,44309
TOTAL,1716265693584124,44324
TOTAL,1716265693606800,23176
TOTAL,1716265693606033,44594
TOTAL,1716265693607061,43572
TOTAL,1716265693628439,23294
TOTAL,1716265693628459,23279
TOTAL,1716265693628465,23365
TOTAL,1716265693628403,44627
TOTAL,1716265693629989,43099
TOTAL,1716265693628364,44735
TOTAL,1716265693650645,23514
TOTAL,1716265693651751,23214
TOTAL,1716265693651844,43535
TOTAL,1716265693650643,44797
TOTAL,1716265693651751,43702
TOTAL,1716265693673110,23288
TOTAL,1716265693674181,23196
TOTAL,1716265693673111,44777
TOTAL,1716265693674978,42973
TOTAL,1716265693673041,44938
TOTAL,1716265693695483,23277
TOTAL,1716265693697423,23039
TOTAL,1716265693696409,44003
TOTAL,1716265693695390,45074
TOTAL,1716265693695452,45020
TOTAL,1716265693717972,23306
TOTAL,1716265693718001,23494
TOTAL,1716265693718785,23044
TOTAL,1716265693720483,23037
TOTAL,1716265693717899,44927
TOTAL,1716265693740436,23378
TOTAL,1716265693740491,23349
TOTAL,1716265693741301,23029
TOTAL,1716265693741845,23052
TOTAL,1716265693743530,22928
TOTAL,1716265693741504,43826
TOTAL,1716265693740476,44859
TOTAL,1716265693762844,23027
TOTAL,1716265693763835,23257
TOTAL,1716265693764913,23045
TOTAL,1716265693766470,41205
TOTAL,1716265693763849,43852
TOTAL,1716265693764350,43423
TOTAL,1716265693785899,23136
TOTAL,1716265693787976,23140
TOTAL,1716265693785348,44813
TOTAL,1716265693785342,44874
TOTAL,1716265693787105,43118
TOTAL,1716265693807721,23348
TOTAL,1716265693809060,23178
TOTAL,1716265693811134,23097
TOTAL,1716265693807690,44827
TOTAL,1716265693807786,44890
TOTAL,1716265693830180,23392
TOTAL,1716265693830233,23341
TOTAL,1716265693830240,23356
TOTAL,1716265693831082,43893
TOTAL,1716265693832249,42761
TOTAL,1716265693834242,40773
TOTAL,1716265693852535,23332
TOTAL,1716265693852697,23197
TOTAL,1716265693853595,23333
TOTAL,1716265693853589,43912
TOTAL,1716265693853608,43951
TOTAL,1716265693875042,23508
TOTAL,1716265693874995,23559
TOTAL,1716265693875887,23135
TOTAL,1716265693875914,23208
TOTAL,1716265693876952,23040
TOTAL,1716265693875022,44769
TOTAL,1716265693897581,23595
TOTAL,1716265693898566,23128
TOTAL,1716265693899143,23088
TOTAL,1716265693899035,43222
TOTAL,1716265693900001,42303
TOTAL,1716265693898571,43744
TOTAL,1716265693897512,44814
TOTAL,1716265693919811,23061
TOTAL,1716265693921715,23464
TOTAL,1716265693921190,43326
TOTAL,1716265693922249,42268
TOTAL,1716265693942329,23243
TOTAL,1716265693942893,23007
TOTAL,1716265693945202,23022
TOTAL,1716265693942328,44701
TOTAL,1716265693942272,44779
TOTAL,1716265693942342,44727
TOTAL,1716265693964541,23023
TOTAL,1716265693965596,23027
TOTAL,1716265693968245,23059
TOTAL,1716265693965910,43957
TOTAL,1716265693964531,45418
TOTAL,1716265693987049,23732
TOTAL,1716265693987086,23701
TOTAL,1716265693987583,23260
TOTAL,1716265693987062,44765
TOTAL,1716265693988631,43237
TOTAL,1716265693991316,40616
TOTAL,1716265694010026,23433
TOTAL,1716265694010800,23719
TOTAL,1716265694010864,43358
TOTAL,1716265694011301,42928
TOTAL,1716265694009915,44335
TOTAL,1716265694031962,23409
TOTAL,1716265694031863,23563
TOTAL,1716265694034539,23224
TOTAL,1716265694033471,43114
TOTAL,1716265694031881,44704
TOTAL,1716265694054247,23142
TOTAL,1716265694054249,23516
TOTAL,1716265694055387,23010
TOTAL,1716265694057782,23056
TOTAL,1716265694054261,44862
TOTAL,1716265694055438,43719
TOTAL,1716265694076616,23118
TOTAL,1716265694078418,23360
TOTAL,1716265694080850,40579
TOTAL,1716265694077417,44061
TOTAL,1716265694077780,43713
TOTAL,1716265694076597,44978
TOTAL,1716265694099145,23380
TOTAL,1716265694099748,23093
TOTAL,1716265694101798,22955
TOTAL,1716265694099169,44599
TOTAL,1716265694121454,23009
TOTAL,1716265694121512,23441
TOTAL,1716265694122860,23604
TOTAL,1716265694122539,43656
TOTAL,1716265694124765,41458
TOTAL,1716265694121506,44758
TOTAL,1716265694121588,44701
TOTAL,1716265694144979,23707
TOTAL,1716265694146483,22908
TOTAL,1716265694144476,44165
TOTAL,1716265694143780,45001
TOTAL,1716265694166244,23595
TOTAL,1716265694166365,23474
TOTAL,1716265694168704,23184
TOTAL,1716265694169416,41847
TOTAL,1716265694166276,45001
TOTAL,1716265694166214,45085
TOTAL,1716265694188665,23366
TOTAL,1716265694188801,23436
TOTAL,1716265694189853,23337
TOTAL,1716265694189861,23401
TOTAL,1716265694191916,41660
TOTAL,1716265694211317,23120
TOTAL,1716265694211296,23576
TOTAL,1716265694212260,23008
TOTAL,1716265694213205,23036
TOTAL,1716265694213282,23091
TOTAL,1716265694211275,44714
TOTAL,1716265694212042,44072
TOTAL,1716265694234458,23017
TOTAL,1716265694236396,23032
TOTAL,1716265694235277,43049
TOTAL,1716265694233589,44834
TOTAL,1716265694234886,43542
TOTAL,1716265694236256,42212
TOTAL,1716265694256135,23253
TOTAL,1716265694259448,22997
TOTAL,1716265694257487,43275
TOTAL,1716265694256002,44767
TOTAL,1716265694278450,23458
TOTAL,1716265694278488,23431
TOTAL,1716265694279413,23024
TOTAL,1716265694282465,22954
TOTAL,1716265694278338,44831
TOTAL,1716265694278434,44766
TOTAL,1716265694300781,23395
TOTAL,1716265694301939,22958
TOTAL,1716265694302455,22988
TOTAL,1716265694301918,43616
TOTAL,1716265694300783,44809
TOTAL,1716265694305435,40181
TOTAL,1716265694323223,23161
TOTAL,1716265694325453,42553
TOTAL,1716265694323182,44855
TOTAL,1716265694324189,43852
TOTAL,1716265694324905,43179
TOTAL,1716265694345633,23328
TOTAL,1716265694345606,44762
TOTAL,1716265694345545,44836
TOTAL,1716265694346401,44064
TOTAL,1716265694368109,23062
TOTAL,1716265694368052,44654
TOTAL,1716265694368048,44673
TOTAL,1716265694368018,44714
TOTAL,1716265694368972,43845
TOTAL,1716265694390384,22964
TOTAL,1716265694390490,23212
TOTAL,1716265694391185,43800
TOTAL,1716265694390393,44602
TOTAL,1716265694412745,44810
TOTAL,1716265694413718,43855
TOTAL,1716265694412828,44760
TOTAL,1716265694412718,44907
TOTAL,1716265694412733,44918
TOTAL,1716265694413361,44331
TOTAL,1716265694435009,44864
TOTAL,1716265694434996,45037
TOTAL,1716265694457589,23195
TOTAL,1716265694457610,23286
TOTAL,1716265694457670,23235
TOTAL,1716265694457642,23265
TOTAL,1716265694457569,44780
TOTAL,1716265694457698,44665
TOTAL,1716265694479889,23119
TOTAL,1716265694480802,23067
TOTAL,1716265694480927,23124
TOTAL,1716265694480910,43952
TOTAL,1716265694480921,44025
TOTAL,1716265694480043,44907
TOTAL,1716265694502377,45110
TOTAL,1716265694503881,43658
TOTAL,1716265694503018,44560
TOTAL,1716265694504063,43527
TOTAL,1716265694502360,45238
TOTAL,1716265694524878,23008
TOTAL,1716265694524964,23486
TOTAL,1716265694524972,23569
TOTAL,1716265694547506,23149
TOTAL,1716265694547598,23413
TOTAL,1716265694547611,23888
TOTAL,1716265694547558,24062
TOTAL,1716265694547614,24035
TOTAL,1716265694547910,23752
TOTAL,1716265694548560,23174
TOTAL,1716265694570682,23333
TOTAL,1716265694548463,45673
TOTAL,1716265694571534,23012
TOTAL,1716265694571666,24013
TOTAL,1716265694571638,24120
TOTAL,1716265694571747,44795
TOTAL,1716265694571027,45590
TOTAL,1716265694571676,44943
TOTAL,1716265694594571,23275
TOTAL,1716265694595772,23090
TOTAL,1716265694594029,44974
TOTAL,1716265694594149,44882
TOTAL,1716265694595690,43409
TOTAL,1716265694616560,23001
TOTAL,1716265694616637,23168
TOTAL,1716265694618880,23171
TOTAL,1716265694617859,43652
TOTAL,1716265694616629,44888
TOTAL,1716265694639049,23157
TOTAL,1716265694639033,23196
TOTAL,1716265694639825,23019
TOTAL,1716265694642064,23075
TOTAL,1716265694639111,44857
TOTAL,1716265694639575,44531
TOTAL,1716265694662247,23188
TOTAL,1716265694662219,44291
TOTAL,1716265694661530,44989
TOTAL,1716265694661522,45019
TOTAL,1716265694662859,43721
TOTAL,1716265694665150,41473
TOTAL,1716265694684128,23415
TOTAL,1716265694685450,43580
TOTAL,1716265694683978,45113
TOTAL,1716265694706534,23157
TOTAL,1716265694706526,23532
TOTAL,1716265694706611,23565
TOTAL,1716265694706641,23547
TOTAL,1716265694706555,44849
TOTAL,1716265694707556,43869
TOTAL,1716265694729111,23194
TOTAL,1716265694729042,44841
TOTAL,1716265694730070,43905
TOTAL,1716265694729705,44319
TOTAL,1716265694730189,43880
TOTAL,1716265694730196,43906
TOTAL,1716265694752319,43898
TOTAL,1716265694751434,44806
TOTAL,1716265694751416,44881
TOTAL,1716265694773900,23102
TOTAL,1716265694774091,23199
TOTAL,1716265694774044,23291
TOTAL,1716265694774117,23256
TOTAL,1716265694773985,44760
TOTAL,1716265694797018,23157
TOTAL,1716265694797301,23180
TOTAL,1716265694797354,23382
TOTAL,1716265694796308,44799
TOTAL,1716265694797388,43806
TOTAL,1716265694796231,44993
TOTAL,1716265694796252,44975
TOTAL,1716265694818767,23271
TOTAL,1716265694820494,23194
TOTAL,1716265694820744,42950
TOTAL,1716265694820183,43779
TOTAL,1716265694841129,23260
TOTAL,1716265694841248,23175
TOTAL,1716265694841212,23215
TOTAL,1716265694842059,23173
TOTAL,1716265694843700,42450
TOTAL,1716265694841238,44916
TOTAL,1716265694863715,23133
TOTAL,1716265694864414,23077
TOTAL,1716265694865251,23057
TOTAL,1716265694864440,44199
TOTAL,1716265694864435,44272
TOTAL,1716265694863974,44737
TOTAL,1716265694886172,23104
TOTAL,1716265694888324,23213
TOTAL,1716265694887503,43629
TOTAL,1716265694886166,44980
TOTAL,1716265694886862,44291
TOTAL,1716265694908728,23471
TOTAL,1716265694908654,44971
TOTAL,1716265694908722,44927
TOTAL,1716265694911550,42119
TOTAL,1716265694909287,44399
TOTAL,1716265694932216,43886
TOTAL,1716265694931145,44958
TOTAL,1716265694931158,45018
TOTAL,1716265694931166,45045
TOTAL,1716265694953666,23351
TOTAL,1716265694953645,23390
TOTAL,1716265694953704,23741
TOTAL,1716265694953688,23765
TOTAL,1716265694976116,23381
TOTAL,1716265694977053,23319
TOTAL,1716265694977464,23281
TOTAL,1716265694977031,44986
TOTAL,1716265694976188,45866
TOTAL,1716265694976223,45852
TOTAL,1716265694977464,44648
TOTAL,1716265694976118,46032
TOTAL,1716265695000386,44874
TOTAL,1716265695000759,44661
TOTAL,1716265694999510,45913
TOTAL,1716265695022171,23496
TOTAL,1716265695022035,23696
TOTAL,1716265695022124,45978
TOTAL,1716265695022086,46045
TOTAL,1716265695022066,46104
TOTAL,1716265695045279,23431
TOTAL,1716265695045449,23573
TOTAL,1716265695045748,23290
TOTAL,1716265695045680,44957
TOTAL,1716265695045434,45239
TOTAL,1716265695068147,23080
TOTAL,1716265695068727,22976
TOTAL,1716265695069038,22973
TOTAL,1716265695069052,23155
TOTAL,1716265695068181,44915
TOTAL,1716265695068114,44994
TOTAL,1716265695090656,23337
TOTAL,1716265695090691,23378
TOTAL,1716265695091717,22994
TOTAL,1716265695092028,23030
TOTAL,1716265695091246,44376
TOTAL,1716265695092218,43410
TOTAL,1716265695114011,22941
TOTAL,1716265695114735,23125
TOTAL,1716265695115077,22953
TOTAL,1716265695114079,43939
TOTAL,1716265695113110,44945
TOTAL,1716265695113120,44942
TOTAL,1716265695136974,23173
TOTAL,1716265695135642,45051
TOTAL,1716265695138039,42657
TOTAL,1716265695137871,42828
TOTAL,1716265695135635,45075
TOTAL,1716265695158030,45096
TOTAL,1716265695160160,43027
TOTAL,1716265695158072,45119
TOTAL,1716265695158066,45125
TOTAL,1716265695180718,23398
TOTAL,1716265695180718,23420
TOTAL,1716265695180721,44739
TOTAL,1716265695180702,44787
TOTAL,1716265695203146,23394
TOTAL,1716265695203205,23477
TOTAL,1716265695203207,45014
TOTAL,1716265695204148,44120
TOTAL,1716265695204125,44248
TOTAL,1716265695203203,45203
TOTAL,1716265695225478,23280
TOTAL,1716265695226565,23117
TOTAL,1716265695226694,44198
TOTAL,1716265695225501,45456
TOTAL,1716265695248419,23490
TOTAL,1716265695248390,23538
TOTAL,1716265695248771,44473
TOTAL,1716265695248283,44962
TOTAL,1716265695249692,43603
TOTAL,1716265695248232,45080
TOTAL,1716265695270983,23519
TOTAL,1716265695270908,23680
TOTAL,1716265695271925,23189
TOTAL,1716265695271944,43688
TOTAL,1716265695293265,23516
TOTAL,1716265695293329,23469
TOTAL,1716265695293321,23544
TOTAL,1716265695293262,23663
TOTAL,1716265695294606,23497
TOTAL,1716265695294524,23598
TOTAL,1716265695295127,23209
TOTAL,1716265695315650,29331
TOTAL,1716265695316797,28214
TOTAL,1716265695316818,28313
TOTAL,1716265695316876,28310
TOTAL,1716265695318351,26939
TOTAL,1716265695318135,49524
TOTAL,1716265695316932,50753
TOTAL,1716265695318118,49598
TOTAL,1716265695345202,22919
TOTAL,1716265695345296,44731
TOTAL,1716265695345019,45066
TOTAL,1716265695344996,45095
TOTAL,1716265695345146,44970
TOTAL,1716265695367674,23046
TOTAL,1716265695368135,23003
TOTAL,1716265695367760,44703
TOTAL,1716265695367690,44792
TOTAL,1716265695390136,23204
TOTAL,1716265695390736,23262
TOTAL,1716265695391169,23154
TOTAL,1716265695390101,44748
TOTAL,1716265695390097,44759
TOTAL,1716265695390040,44848
TOTAL,1716265695412502,23146
TOTAL,1716265695412480,23397
TOTAL,1716265695413353,23429
TOTAL,1716265695414013,22956
TOTAL,1716265695414336,23279
TOTAL,1716265695434905,23632
TOTAL,1716265695434871,23669
TOTAL,1716265695434869,23712
TOTAL,1716265695435893,23099
TOTAL,1716265695436798,23051
TOTAL,1716265695435667,45472
TOTAL,1716265695437628,43558
TOTAL,1716265695436978,44391
TOTAL,1716265695458595,23084
TOTAL,1716265695459010,23232
TOTAL,1716265695458561,24262
TOTAL,1716265695459866,23166
TOTAL,1716265695458552,45030
TOTAL,1716265695481157,23209
TOTAL,1716265695481392,23182
TOTAL,1716265695482922,23214
TOTAL,1716265695481197,44860
TOTAL,1716265695483067,43053
TOTAL,1716265695482248,43917
TOTAL,1716265695481688,44559
TOTAL,1716265695504397,23055
TOTAL,1716265695506150,42283
TOTAL,1716265695504590,43868
TOTAL,1716265695503607,44859
TOTAL,1716265695526076,23112
TOTAL,1716265695526170,23210
TOTAL,1716265695526277,23303
TOTAL,1716265695527470,22857
TOTAL,1716265695526190,44695
TOTAL,1716265695548488,23017
TOTAL,1716265695549209,23097
TOTAL,1716265695549594,23022
TOTAL,1716265695550340,23003
TOTAL,1716265695548446,44788
TOTAL,1716265695549388,43881
TOTAL,1716265695548470,44806
TOTAL,1716265695572327,23051
TOTAL,1716265695572632,23035
TOTAL,1716265695573359,23051
TOTAL,1716265695571521,44208
TOTAL,1716265695570897,44842
TOTAL,1716265695593253,23253
TOTAL,1716265695593299,23312
TOTAL,1716265695595686,23040
TOTAL,1716265695596422,41965
TOTAL,1716265695593283,45158
TOTAL,1716265695595390,43079
TOTAL,1716265695615765,23143
TOTAL,1716265695616628,23062
TOTAL,1716265695618742,23121
TOTAL,1716265695616522,44190
TOTAL,1716265695615743,45030
TOTAL,1716265695638466,23229
TOTAL,1716265695641872,41273
TOTAL,1716265695638482,44691
TOTAL,1716265695639702,43522
TOTAL,1716265695638400,44832
TOTAL,1716265695638919,44413
TOTAL,1716265695660794,23292
TOTAL,1716265695661714,23204
TOTAL,1716265695660725,44927
TOTAL,1716265695683242,23490
TOTAL,1716265695683354,23381
TOTAL,1716265695684938,23131
TOTAL,1716265695683184,44741
TOTAL,1716265695684100,43833
TOTAL,1716265695683160,44782
TOTAL,1716265695683248,44728
TOTAL,1716265695705671,23203
TOTAL,1716265695706748,43723
TOTAL,1716265695708081,42464
TOTAL,1716265695706745,43871
TOTAL,1716265695727948,23482
TOTAL,1716265695727965,23535
TOTAL,1716265695728898,23401
TOTAL,1716265695727940,45025
TOTAL,1716265695727988,44995
TOTAL,1716265695750642,23214
TOTAL,1716265695751518,23094
TOTAL,1716265695752386,23212
TOTAL,1716265695750556,44796
TOTAL,1716265695750484,44878
TOTAL,1716265695751447,44005
TOTAL,1716265695772987,23304
TOTAL,1716265695774628,22990
TOTAL,1716265695775616,22931
TOTAL,1716265695773877,44012
TOTAL,1716265695772997,45048
TOTAL,1716265695795379,23212
TOTAL,1716265695795484,23403
TOTAL,1716265695798561,22966
TOTAL,1716265695796302,44169
TOTAL,1716265695797628,42863
TOTAL,1716265695795365,45148
TOTAL,1716265695818064,23296
TOTAL,1716265695818607,23081
TOTAL,1716265695821543,22891
TOTAL,1716265695818894,43969
TOTAL,1716265695817901,44967
TOTAL,1716265695840489,22983
TOTAL,1716265695840509,23173
TOTAL,1716265695841373,44235
TOTAL,1716265695841697,43944
TOTAL,1716265695844450,41235
TOTAL,1716265695840526,45189
TOTAL,1716265695863697,23015
TOTAL,1716265695863487,44519
TOTAL,1716265695862881,45135
TOTAL,1716265695862891,45138
TOTAL,1716265695885627,23318
TOTAL,1716265695885739,23324
TOTAL,1716265695886724,43684
TOTAL,1716265695885653,44846
TOTAL,1716265695885697,44842
TOTAL,1716265695908035,23340
TOTAL,1716265695908962,23131
TOTAL,1716265695909076,43745
TOTAL,1716265695908041,44815
TOTAL,1716265695908017,44868
TOTAL,1716265695930524,23174
TOTAL,1716265695930571,23368
TOTAL,1716265695931392,22979
TOTAL,1716265695932112,22929
TOTAL,1716265695930420,44836
TOTAL,1716265695952841,23161
TOTAL,1716265695952879,23251
TOTAL,1716265695954386,22998
TOTAL,1716265695953948,43802
TOTAL,1716265695953714,44064
TOTAL,1716265695952905,44905
TOTAL,1716265695955049,42780
TOTAL,1716265695975276,23109
TOTAL,1716265695976013,44152
TOTAL,1716265695977420,42764
TOTAL,1716265695976144,44039
TOTAL,1716265695997797,23178
TOTAL,1716265695997770,23225
TOTAL,1716265695997851,23518
TOTAL,1716265695998406,23017
TOTAL,1716265695997824,44732
TOTAL,1716265696020185,22981
TOTAL,1716265696020205,23310
TOTAL,1716265696021021,23073
TOTAL,1716265696021391,22939
TOTAL,1716265696020197,44871
TOTAL,1716265696020984,44099
TOTAL,1716265696021429,43669
TOTAL,1716265696044345,22987
TOTAL,1716265696043183,44337
TOTAL,1716265696044101,43441
TOTAL,1716265696042569,44988
TOTAL,1716265696043525,44130
TOTAL,1716265696065117,23236
TOTAL,1716265696067352,22971
TOTAL,1716265696065080,44793
TOTAL,1716265696065098,44921
TOTAL,1716265696087563,23152
TOTAL,1716265696087575,23151
TOTAL,1716265696088365,43892
TOTAL,1716265696087532,44732
TOTAL,1716265696087666,44666
TOTAL,1716265696090335,42017
TOTAL,1716265696110734,23112
TOTAL,1716265696110739,43900
TOTAL,1716265696110031,44612
TOTAL,1716265696109883,45033
TOTAL,1716265696132282,23245
TOTAL,1716265696132369,23175
TOTAL,1716265696132277,23283
TOTAL,1716265696133859,43295
TOTAL,1716265696132343,44832
TOTAL,1716265696154664,23324
TOTAL,1716265696154660,23332
TOTAL,1716265696155545,23175
TOTAL,1716265696155569,44012
TOTAL,1716265696155551,44052
TOTAL,1716265696154922,44830
TOTAL,1716265696177174,23457
TOTAL,1716265696177199,23462
TOTAL,1716265696178005,23021
TOTAL,1716265696178747,22998
TOTAL,1716265696178000,43978
TOTAL,1716265696199620,23291
TOTAL,1716265696199769,23272
TOTAL,1716265696199602,23487
TOTAL,1716265696200646,23092
TOTAL,1716265696200685,23310
TOTAL,1716265696201761,23288
TOTAL,1716265696201034,43487
TOTAL,1716265696221993,23163
TOTAL,1716265696223063,23060
TOTAL,1716265696223744,43389
TOTAL,1716265696223098,44089
TOTAL,1716265696225057,42136
TOTAL,1716265696224003,43257
TOTAL,1716265696222922,44355
TOTAL,1716265696245168,44364
TOTAL,1716265696244534,45007
TOTAL,1716265696246139,43533
TOTAL,1716265696267299,23150
TOTAL,1716265696267150,23307
TOTAL,1716265696267208,23304
TOTAL,1716265696267277,23249
TOTAL,1716265696267204,44784
TOTAL,1716265696289563,23070
TOTAL,1716265696289690,23171
TOTAL,1716265696289551,23347
TOTAL,1716265696290530,23054
TOTAL,1716265696290467,44059
TOTAL,1716265696290464,44139
TOTAL,1716265696290538,44086
TOTAL,1716265696312877,23066
TOTAL,1716265696313601,23042
TOTAL,1716265696312646,44297
TOTAL,1716265696312908,44078
TOTAL,1716265696312001,45020
TOTAL,1716265696334641,23227
TOTAL,1716265696334621,23249
TOTAL,1716265696335958,22982
TOTAL,1716265696336651,42753
TOTAL,1716265696334538,44871
TOTAL,1716265696357039,23092
TOTAL,1716265696358953,22986
TOTAL,1716265696356998,44778
TOTAL,1716265696357882,43903
TOTAL,1716265696357881,43923
TOTAL,1716265696356955,44861
TOTAL,1716265696380150,22968
TOTAL,1716265696381957,23079
TOTAL,1716265696379423,44787
TOTAL,1716265696379416,44807
TOTAL,1716265696401795,23182
TOTAL,1716265696401827,23339
TOTAL,1716265696401832,23346
TOTAL,1716265696401803,23409
TOTAL,1716265696403129,43691
TOTAL,1716265696405048,41795
TOTAL,1716265696424227,23002
TOTAL,1716265696424244,23288
TOTAL,1716265696425183,23095
TOTAL,1716265696425234,23264
TOTAL,1716265696424990,44544
TOTAL,1716265696425187,44356
TOTAL,1716265696446859,22958
TOTAL,1716265696448511,22998
TOTAL,1716265696448289,43585
TOTAL,1716265696447240,44661
TOTAL,1716265696447544,44389
TOTAL,1716265696446831,45146
TOTAL,1716265696469553,23168
TOTAL,1716265696469561,23248
TOTAL,1716265696469842,23149
TOTAL,1716265696471532,22905
TOTAL,1716265696491922,23165
TOTAL,1716265696491888,23257
TOTAL,1716265696492825,23017
TOTAL,1716265696494454,23079
TOTAL,1716265696491945,45852
TOTAL,1716265696493004,44795
TOTAL,1716265696491993,45854
TOTAL,1716265696492735,45174
TOTAL,1716265696515105,23259
TOTAL,1716265696515167,23270
TOTAL,1716265696515861,22867
TOTAL,1716265696517577,42685
TOTAL,1716265696537934,23182
TOTAL,1716265696538458,23185
TOTAL,1716265696537810,44912
TOTAL,1716265696537860,44892
TOTAL,1716265696537808,44949
TOTAL,1716265696538740,44040
TOTAL,1716265696538377,44428
TOTAL,1716265696560279,23240
TOTAL,1716265696561134,23167
TOTAL,1716265696561654,43588
TOTAL,1716265696582743,23197
TOTAL,1716265696582824,23384
TOTAL,1716265696582770,23470
TOTAL,1716265696582775,23468
TOTAL,1716265696582799,23481
TOTAL,1716265696583538,23048
TOTAL,1716265696584315,43385
TOTAL,1716265696605259,23169
TOTAL,1716265696605963,23105
TOTAL,1716265696606266,23273
TOTAL,1716265696606221,23319
TOTAL,1716265696606603,23052
