Now loading data using DB:  etcd
core
Using request distribution 'uniform' a keyrange of [0 9999]
***************** properties *****************
"threadcount"="4"
"insertproportion"="0"
"readproportion"="0.5"
"dotransactions"="false"
"docollectingdata"="false"
"readallfields"="true"
"etcd.endpoints"="192.168.37.11:2379"
"operationcount"="1000000"
"updateproportion"="0.5"
"workload"="core"
"measurementtype"="raw"
"command"="load"
"requestdistribution"="uniform"
"scanproportion"="0"
"etcd.dial_timeout"="1s"
"recordcount"="10000"
**********************************************
**********************************************
Run finished, takes 5m36.618769603s
operation,timestamp_us,latency_us
INSERT,1717481578185826,80265
INSERT,1717481578185896,80234
INSERT,1717481578266153,97960
INSERT,1717481578185924,178213
INSERT,1717481578185935,178269
INSERT,1717481578266216,97998
INSERT,1717481578364182,64076
INSERT,1717481578364279,184007
INSERT,1717481578428323,120013
INSERT,1717481578364208,184136
INSERT,1717481578364269,184195
INSERT,1717481578548352,58177
INSERT,1717481578548414,79400
INSERT,1717481578548530,79366
INSERT,1717481578548415,79542
INSERT,1717481578627879,87452
INSERT,1717481578606600,108798
INSERT,1717481578628022,122086
INSERT,1717481578627969,122438
INSERT,1717481578715466,82746
INSERT,1717481578715398,82864
INSERT,1717481578750182,159481
INSERT,1717481578798291,111374
INSERT,1717481578798327,111339
INSERT,1717481578750501,159192
INSERT,1717481578909684,64646
INSERT,1717481578909721,88627
INSERT,1717481578909683,88738
INSERT,1717481578909684,88780
INSERT,1717481578974399,112290
INSERT,1717481578998490,88308
INSERT,1717481578998529,88318
INSERT,1717481578998412,88470
INSERT,1717481579086757,146646
INSERT,1717481579086948,146470
INSERT,1717481579086914,146532
INSERT,1717481579086864,146754
INSERT,1717481579233482,60719
INSERT,1717481579233476,61215
INSERT,1717481579233515,61180
INSERT,1717481579233682,61028
INSERT,1717481579294259,117374
INSERT,1717481579294777,116932
INSERT,1717481579294755,166960
INSERT,1717481579294744,167132
INSERT,1717481579411779,71651
INSERT,1717481579411713,71733
INSERT,1717481579483514,99393
INSERT,1717481579461941,121039
INSERT,1717481579483503,99491
INSERT,1717481579461779,121229
INSERT,1717481579583063,44712
INSERT,1717481579582979,66631
INSERT,1717481579583075,66593
INSERT,1717481579583061,66675
INSERT,1717481579649680,131962
INSERT,1717481579649731,131937
INSERT,1717481579627839,153849
INSERT,1717481579649806,131947
INSERT,1717481579781752,32468
INSERT,1717481579781730,92847
INSERT,1717481579781822,92767
INSERT,1717481579781715,173681
INSERT,1717481579874653,89617
INSERT,1717481579814282,150062
INSERT,1717481579874659,89716
INSERT,1717481579955462,95774
INSERT,1717481580051335,56209
INSERT,1717481579964418,143220
INSERT,1717481579964342,143309
INSERT,1717481579964448,143261
INSERT,1717481580107776,77906
INSERT,1717481580107714,78347
INSERT,1717481580107639,78440
INSERT,1717481580107740,165049
INSERT,1717481580185788,104257
INSERT,1717481580186142,132099
INSERT,1717481580186127,132138
INSERT,1717481580272891,61957
INSERT,1717481580318332,117788
INSERT,1717481580290127,146026
INSERT,1717481580334907,101263
INSERT,1717481580318301,117905
INSERT,1717481580436190,99207
INSERT,1717481580535479,55535
INSERT,1717481580436271,154747
INSERT,1717481580436229,154794
INSERT,1717481580436234,154800
INSERT,1717481580591044,96546
INSERT,1717481580591025,96733
INSERT,1717481580591039,96762
INSERT,1717481580591026,96794
INSERT,1717481580687931,86003
INSERT,1717481580687691,86397
INSERT,1717481580687826,86275
INSERT,1717481580687876,121175
INSERT,1717481580774168,81631
INSERT,1717481580855867,80192
INSERT,1717481580774158,162108
INSERT,1717481580809123,127153
INSERT,1717481580774012,162272
INSERT,1717481580936127,78016
INSERT,1717481580936330,78294
INSERT,1717481580936333,78304
INSERT,1717481580936339,78321
INSERT,1717481581014242,120181
INSERT,1717481581014710,119814
INSERT,1717481581014706,119826
INSERT,1717481581014725,119926
INSERT,1717481581134589,55409
INSERT,1717481581134607,84313
INSERT,1717481581134497,84495
INSERT,1717481581134716,84395
INSERT,1717481581190095,29876
INSERT,1717481581219094,93232
INSERT,1717481581219182,93164
INSERT,1717481581220078,92335
INSERT,1717481581218994,93447
INSERT,1717481581312411,167831
INSERT,1717481581312425,167846
INSERT,1717481581312506,167833
INSERT,1717481581312508,167988
INSERT,1717481581480308,54289
INSERT,1717481581480602,54549
INSERT,1717481581480406,54766
INSERT,1717481581480335,54965
INSERT,1717481581535216,116895
INSERT,1717481581535241,116904
INSERT,1717481581534672,117496
INSERT,1717481581535375,116849
INSERT,1717481581652181,160008
INSERT,1717481581652291,159922
INSERT,1717481581652209,160037
INSERT,1717481581652232,160091
INSERT,1717481581812279,164579
INSERT,1717481581812393,164588
INSERT,1717481581812257,164751
INSERT,1717481581812348,164699
INSERT,1717481581976919,58822
INSERT,1717481581977078,58942
INSERT,1717481581977113,58993
INSERT,1717481581977051,59137
INSERT,1717481582036172,127400
INSERT,1717481582035827,127772
INSERT,1717481582036258,127423
INSERT,1717481582036088,127719
INSERT,1717481582163755,158070
INSERT,1717481582163660,158236
INSERT,1717481582163873,158122
INSERT,1717481582163640,158385
INSERT,1717481582321893,59705
INSERT,1717481582322096,59807
INSERT,1717481582321968,59976
INSERT,1717481582322073,59877
INSERT,1717481582382008,128411
INSERT,1717481582381717,128808
INSERT,1717481582382018,128550
INSERT,1717481582381967,128619
INSERT,1717481582510488,84993
INSERT,1717481582510593,85266
INSERT,1717481582510651,85306
INSERT,1717481582510633,204881
INSERT,1717481582595555,120009
INSERT,1717481582595954,120229
INSERT,1717481582596025,120183
INSERT,1717481582716276,173798
INSERT,1717481582715627,174528
INSERT,1717481582715586,174597
INSERT,1717481582716283,173955
INSERT,1717481582890229,62267
INSERT,1717481582890324,62469
INSERT,1717481582890270,62533
INSERT,1717481582890297,62566
INSERT,1717481582952568,124853
INSERT,1717481582952892,124568
INSERT,1717481582952930,124554
INSERT,1717481582952909,124680
INSERT,1717481583077527,73236
INSERT,1717481583077501,177389
INSERT,1717481583077656,177306
INSERT,1717481583077551,177499
INSERT,1717481583150827,104228
INSERT,1717481583254956,46417
INSERT,1717481583255121,90530
INSERT,1717481583255061,90618
INSERT,1717481583301434,152607
INSERT,1717481583255121,198969
INSERT,1717481583345714,189313
INSERT,1717481583345745,189416
INSERT,1717481583454178,80991
INSERT,1717481583454108,95630
INSERT,1717481583535238,135621
INSERT,1717481583535230,135639
INSERT,1717481583535119,135830
INSERT,1717481583549792,208966
INSERT,1717481583670963,166945
INSERT,1717481583758847,79062
INSERT,1717481583671029,166955
INSERT,1717481583670967,167073
INSERT,1717481583838106,84515
INSERT,1717481583837976,84671
INSERT,1717481583837976,84832
INSERT,1717481583838054,84795
INSERT,1717481583922762,99122
INSERT,1717481583922698,99191
INSERT,1717481583922877,132158
INSERT,1717481583922963,132120
INSERT,1717481584021985,161374
INSERT,1717481584021984,161500
INSERT,1717481584055153,200761
INSERT,1717481584055134,200818
INSERT,1717481584183557,174265
INSERT,1717481584255982,101866
INSERT,1717481584183468,174479
INSERT,1717481584256017,101942
INSERT,1717481584357917,71463
INSERT,1717481584358068,71843
INSERT,1717481584358050,71919
INSERT,1717481584357891,72180
INSERT,1717481584429465,123057
INSERT,1717481584429972,122710
INSERT,1717481584430083,291539
INSERT,1717481584552588,169081
INSERT,1717481584430141,291578
INSERT,1717481584552756,168992
INSERT,1717481584721690,71652
INSERT,1717481584721789,71773
INSERT,1717481584721736,185631
INSERT,1717481584721815,185586
INSERT,1717481584793409,114193
INSERT,1717481584793634,114009
INSERT,1717481584907494,165457
INSERT,1717481584907675,165287
INSERT,1717481584907706,165298
INSERT,1717481584907439,165628
INSERT,1717481585073030,56980
INSERT,1717481585073116,57163
INSERT,1717481585073155,57130
INSERT,1717481585073044,57310
INSERT,1717481585130362,117713
INSERT,1717481585130431,117709
INSERT,1717481585130114,118044
INSERT,1717481585248143,88968
INSERT,1717481585130357,206770
INSERT,1717481585337177,88702
INSERT,1717481585248207,177697
INSERT,1717481585248230,177680
INSERT,1717481585337189,88792
INSERT,1717481585426048,77407
INSERT,1717481585425969,77827
INSERT,1717481585503863,140362
INSERT,1717481585503528,140709
INSERT,1717481585425944,218314
INSERT,1717481585426001,218363
INSERT,1717481585644468,218272
INSERT,1717481585644298,218468
INSERT,1717481585644325,218463
INSERT,1717481585644324,218639
INSERT,1717481585862864,89312
INSERT,1717481585862814,89389
INSERT,1717481585952302,104502
INSERT,1717481585863030,193808
INSERT,1717481585862841,194056
INSERT,1717481585952238,144045
INSERT,1717481586056936,98412
INSERT,1717481586096349,172669
INSERT,1717481586056961,212067
INSERT,1717481586056912,212198
INSERT,1717481586155413,162377
INSERT,1717481586269117,229923
INSERT,1717481586269117,229994
INSERT,1717481586269177,229945
INSERT,1717481586317857,181322
INSERT,1717481586499142,201492
INSERT,1717481586499244,201421
INSERT,1717481586499180,201556
INSERT,1717481586499209,201568
INSERT,1717481586700888,69099
INSERT,1717481586770053,121702
INSERT,1717481586700703,191112
INSERT,1717481586700730,191158
INSERT,1717481586700811,191105
INSERT,1717481586891833,54973
INSERT,1717481586891880,82745
INSERT,1717481586891981,82785
INSERT,1717481586891950,82825
INSERT,1717481586974833,112916
INSERT,1717481586974693,113081
INSERT,1717481586974842,112980
INSERT,1717481586946847,141072
INSERT,1717481587087815,90677
INSERT,1717481587087982,90560
INSERT,1717481587087852,90744
INSERT,1717481587087889,90711
INSERT,1717481587178661,76557
INSERT,1717481587178606,126903
INSERT,1717481587178664,126874
INSERT,1717481587178562,127405
INSERT,1717481587255282,50776
INSERT,1717481587306123,149121
INSERT,1717481587306032,149244
INSERT,1717481587305622,149683
INSERT,1717481587305615,149762
INSERT,1717481587455446,74088
INSERT,1717481587455319,74263
INSERT,1717481587455343,75059
INSERT,1717481587530506,110524
INSERT,1717481587455371,185751
INSERT,1717481587529634,111567
INSERT,1717481587529649,111575
INSERT,1717481587641289,63909
INSERT,1717481587641129,64335
INSERT,1717481587641274,64206
INSERT,1717481587641204,64339
INSERT,1717481587705531,136601
INSERT,1717481587705277,136898
INSERT,1717481587705547,136648
INSERT,1717481587705612,136731
INSERT,1717481587842408,61601
INSERT,1717481587842260,91900
INSERT,1717481587842259,91946
INSERT,1717481587842236,92062
INSERT,1717481587934361,87651
INSERT,1717481587934275,87751
INSERT,1717481587934224,87921
INSERT,1717481587904073,118080
INSERT,1717481588022260,186421
INSERT,1717481588022096,186641
INSERT,1717481588022260,186487
INSERT,1717481588022077,186883
INSERT,1717481588208747,65338
INSERT,1717481588208876,65620
INSERT,1717481588209035,65495
INSERT,1717481588208876,65750
INSERT,1717481588274183,98755
INSERT,1717481588274689,98260
INSERT,1717481588274598,98418
INSERT,1717481588274592,146076
INSERT,1717481588373016,136075
INSERT,1717481588373089,136116
INSERT,1717481588373005,136246
INSERT,1717481588420735,88522
INSERT,1717481588509156,78470
INSERT,1717481588509275,78358
INSERT,1717481588587726,112200
INSERT,1717481588509329,190629
INSERT,1717481588587726,112239
INSERT,1717481588509328,190646
INSERT,1717481588700063,63659
INSERT,1717481588700058,63709
INSERT,1717481588699993,63792
INSERT,1717481588700063,63755
INSERT,1717481588763856,147224
INSERT,1717481588763865,147257
INSERT,1717481588763888,147305
INSERT,1717481588763793,179535
INSERT,1717481588911241,205446
INSERT,1717481588911143,205607
INSERT,1717481588943401,173385
INSERT,1717481588911259,205591
INSERT,1717481589116845,85299
INSERT,1717481589116917,85591
INSERT,1717481589116753,85847
INSERT,1717481589116919,199160
INSERT,1717481589202708,113470
INSERT,1717481589202566,113616
INSERT,1717481589202233,114070
INSERT,1717481589316244,176873
INSERT,1717481589316250,176973
INSERT,1717481589316143,177102
INSERT,1717481589316368,176954
INSERT,1717481589493186,69567
INSERT,1717481589493289,151160
INSERT,1717481589562828,81629
INSERT,1717481589493392,151083
INSERT,1717481589493324,151368
INSERT,1717481589644538,30059
INSERT,1717481589644520,161658
INSERT,1717481589644517,161753
INSERT,1717481589674666,131660
INSERT,1717481589644759,161582
INSERT,1717481589806415,59890
INSERT,1717481589806334,74801
INSERT,1717481589806271,74931
INSERT,1717481589806388,74831
INSERT,1717481589866360,137919
INSERT,1717481589881188,123563
INSERT,1717481589881286,123520
INSERT,1717481589881268,147285
INSERT,1717481590004364,62541
INSERT,1717481590066970,108120
INSERT,1717481590028619,146494
INSERT,1717481590004884,170316
INSERT,1717481590004841,170442
INSERT,1717481590175165,61896
INSERT,1717481590175192,159671
INSERT,1717481590237129,97756
INSERT,1717481590175275,159786
INSERT,1717481590175349,159761
INSERT,1717481590334947,52678
INSERT,1717481590335178,74382
INSERT,1717481590334930,74643
INSERT,1717481590335117,74488
INSERT,1717481590409628,157922
INSERT,1717481590409681,157888
INSERT,1717481590387691,179917
INSERT,1717481590409642,220317
INSERT,1717481590567648,84943
INSERT,1717481590567621,85042
INSERT,1717481590567675,85024
INSERT,1717481590652658,132046
INSERT,1717481590630026,154814
INSERT,1717481590652732,132223
INSERT,1717481590652763,193256
INSERT,1717481590784774,61809
INSERT,1717481590785000,61696
INSERT,1717481590784918,61823
INSERT,1717481590846798,158625
INSERT,1717481590846848,158670
INSERT,1717481590846650,158944
INSERT,1717481590846089,159556
INSERT,1717481591005590,87317
INSERT,1717481591092973,91332
INSERT,1717481591005712,178602
INSERT,1717481591005661,178701
INSERT,1717481591005498,178894
INSERT,1717481591184458,68416
INSERT,1717481591184440,68640
INSERT,1717481591184378,68806
INSERT,1717481591184386,68860
INSERT,1717481591253249,108933
INSERT,1717481591253325,108881
INSERT,1717481591253150,109122
INSERT,1717481591252954,109429
INSERT,1717481591362253,71650
INSERT,1717481591362269,99713
INSERT,1717481591362454,99540
INSERT,1717481591362339,99741
INSERT,1717481591462145,97686
INSERT,1717481591462062,97780
INSERT,1717481591433973,125873
INSERT,1717481591462058,98078
INSERT,1717481591559969,145290
INSERT,1717481591560220,145111
INSERT,1717481591559976,145467
INSERT,1717481591560004,145484
INSERT,1717481591705573,79215
INSERT,1717481591705328,79467
INSERT,1717481591705509,79292
INSERT,1717481591705399,79449
INSERT,1717481591784888,92902
INSERT,1717481591784884,92917
INSERT,1717481591784915,92982
INSERT,1717481591877963,76756
INSERT,1717481591784905,170246
INSERT,1717481591954797,104285
INSERT,1717481591877883,181204
INSERT,1717481591955232,104039
INSERT,1717481591877889,181404
INSERT,1717481592059150,89692
INSERT,1717481592059157,90256
INSERT,1717481592059359,90162
INSERT,1717481592059337,90188
INSERT,1717481592148916,99340
INSERT,1717481592149478,98855
INSERT,1717481592149592,118136
INSERT,1717481592149590,118177
INSERT,1717481592248399,76985
INSERT,1717481592267791,153945
INSERT,1717481592248318,173490
INSERT,1717481592267836,154007
INSERT,1717481592325449,96399
INSERT,1717481592421878,61835
INSERT,1717481592421951,99711
INSERT,1717481592421805,99862
INSERT,1717481592421918,175101
INSERT,1717481592483781,139335
INSERT,1717481592521818,122314
INSERT,1717481592521730,122414
INSERT,1717481592597091,214544
INSERT,1717481592623193,188464
INSERT,1717481592644208,167526
INSERT,1717481592644198,167627
INSERT,1717481592811702,87719
INSERT,1717481592811736,87752
INSERT,1717481592899482,105490
INSERT,1717481592899553,105440
INSERT,1717481592811800,193201
INSERT,1717481592811921,193197
INSERT,1717481593005036,53861
INSERT,1717481593005060,76711
INSERT,1717481593005087,76728
INSERT,1717481593005184,76671
INSERT,1717481593058957,125108
INSERT,1717481593081917,142111
INSERT,1717481593081833,142264
INSERT,1717481593081884,171610
INSERT,1717481593184131,90133
INSERT,1717481593253600,99612
INSERT,1717481593224175,129058
INSERT,1717481593224100,129171
INSERT,1717481593274319,107429
INSERT,1717481593353281,96024
INSERT,1717481593381825,125022
INSERT,1717481593353298,153669
INSERT,1717481593353336,153650
INSERT,1717481593449368,75118
INSERT,1717481593506914,56914
INSERT,1717481593507038,90683
INSERT,1717481593507051,90722
INSERT,1717481593524551,74373
INSERT,1717481593563892,110326
INSERT,1717481593597842,104151
INSERT,1717481593597795,127691
INSERT,1717481593598991,126516
INSERT,1717481593674287,72651
INSERT,1717481593725547,159023
INSERT,1717481593725579,159031
INSERT,1717481593702099,182626
INSERT,1717481593747003,157342
INSERT,1717481593884644,73617
INSERT,1717481593958324,234314
INSERT,1717481593904430,288238
INSERT,1717481593884685,308006
INSERT,1717481593884789,307977
INSERT,1717481594192857,70758
INSERT,1717481594192705,70912
INSERT,1717481594263711,74068
INSERT,1717481594192739,145067
INSERT,1717481594192758,145023
INSERT,1717481594263700,74690
INSERT,1717481594337878,51670
INSERT,1717481594338455,80250
INSERT,1717481594337897,80883
INSERT,1717481594338167,80746
INSERT,1717481594418776,107904
INSERT,1717481594389606,137103
INSERT,1717481594418978,107846
INSERT,1717481594418844,108009
INSERT,1717481594526777,79540
INSERT,1717481594526744,79905
INSERT,1717481594526920,187922
INSERT,1717481594606714,108193
INSERT,1717481594526907,188032
INSERT,1717481594606406,108577
INSERT,1717481594714919,66600
INSERT,1717481594715012,86451
INSERT,1717481594714977,86532
INSERT,1717481594715049,86492
INSERT,1717481594801538,85847
INSERT,1717481594781589,105917
INSERT,1717481594801619,85924
INSERT,1717481594801607,86013
INSERT,1717481594887640,177408
INSERT,1717481594887735,177376
INSERT,1717481594887474,177719
INSERT,1717481594887584,177643
